Local;fecha;Base0;Base<>0;Impuestos;Venta-Impuesto;Suma de total_venta_sinimpuestos
;28-mar;$920,96;$342,31;$51,35;$1.314,62;1263,272591
;29-mar;$1.001,34;$480,68;$72,10;$1.554,12;1482,021813
;30-mar;$1.122,38;$448,80;$67,32;$1.638,51;1571,185052
;31-mar;$1.402,97;$369,56;$55,43;$1.827,96;1772,524674
;01-abr;$1.104,30;$455,66;$68,35;$1.628,31;1559,960474
;02-abr;$1.308,91;$395,42;$59,31;$1.763,65;1704,335509
;03-abr;$953,68;$420,44;$63,07;$1.437,19;1374,12567
;04-abr;$936,60;$400,21;$60,03;$1.396,84;1336,804709
;05-abr;$1.301,90;$470,36;$70,55;$1.842,81;1772,2599
;06-abr;$1.118,65;$396,51;$59,48;$1.574,64;1515,1613
;07-abr;$1.126,12;$359,52;$53,93;$1.539,58;1485,646896
;08-abr;$922,39;$403,93;$60,59;$1.386,91;1326,324065
;09-abr;$1.302,83;$340,48;$51,07;$1.694,38;1643,308583
;10-abr;$1.052,43;$283,90;$42,58;$1.378,91;1336,323852
;11-abr;$979,35;$372,55;$55,88;$1.407,78;1351,901483
;12-abr;$1.166,25;$486,94;$73,04;$1.726,23;1653,19057
;13-abr;$1.187,46;$373,15;$55,97;$1.616,58;1560,604813
;14-abr;$1.047,59;$422,91;$63,44;$1.533,94;1470,500896
;15-abr;$1.104,63;$383,20;$57,48;$1.545,31;1487,82917
;16-abr;$1.047,84;$360,31;$54,05;$1.462,19;1408,144022
;17-abr;$1.132,91;$329,74;$49,46;$1.512,11;1462,648265
;18-abr;$711,80;$232,49;$34,87;$979,17;944,2939652
;19-abr;$1.244,71;$418,70;$62,80;$1.726,21;1663,4026
;20-abr;$1.264,75;$349,17;$52,38;$1.666,30;1613,920843
;21-abr;$1.102,45;$420,53;$63,08;$1.586,06;1522,97707
;22-abr;$999,73;$326,01;$48,90;$1.374,63;1325,732491
;23-abr;$1.132,28;$311,73;$46,76;$1.490,77;1444,013
;24-abr;$885,92;$251,55;$37,73;$1.175,20;1137,464735
;25-abr;$1.002,61;$312,56;$46,88;$1.362,06;1315,171952
;26-abr;$1.221,30;$449,78;$67,47;$1.738,55;1671,0812
;27-abr;$1.132,50;$475,56;$71,33;$1.679,39;1608,060852
;28-abr;$960,31;$394,64;$59,20;$1.414,15;1354,952465
;29-abr;$991,38;$472,51;$70,88;$1.534,77;1463,8943
;30-abr;$1.140,13;$485,54;$72,83;$1.698,49;1625,663587
;01-may;$1.090,13;$338,67;$50,80;$1.479,59;1428,792961
;02-may;$1.125,26;$281,77;$42,27;$1.449,30;1407,033452
;03-may;$1.352,52;$521,83;$78,27;$1.952,63;1874,354417
;04-may;$948,61;$293,73;$44,06;$1.286,39;1242,332696
;05-may;$1.064,25;$391,28;$58,69;$1.514,22;1455,5316
;06-may;$857,43;$376,23;$56,43;$1.290,09;1233,655565
;07-may;$1.036,26;$437,84;$65,68;$1.539,78;1474,101974
;08-may;$1.146,07;$345,72;$51,86;$1.543,64;1491,786009
;09-may;$885,83;$173,07;$25,96;$1.084,86;1058,903643
Total 085-RICAURTE-D;;$76.775,48;$27.121,26;$4.068,19;$107.964,94;103896,7467
086-GUARANDA 2;01-mar;$355,08;$221,80;$33,27;$610,15;576,8826522
;02-mar;$531,32;$335,94;$50,39;$917,65;867,2591913
;03-mar;$715,92;$243,19;$36,48;$995,58;959,1055696
;04-mar;$477,86;$284,27;$42,64;$804,77;762,1334391
;05-mar;$431,25;$333,90;$50,08;$815,23;765,1478653
;06-mar;$769,15;$314,40;$47,16;$1.130,71;1083,552643
;07-mar;$542,73;$178,66;$26,80;$748,19;721,3954826
;08-mar;$425,25;$151,16;$22,67;$599,08;576,4092913
;09-mar;$188,20;$123,38;$18,51;$330,08;311,5772435
;10-mar;$470,74;$147,97;$22,19;$640,90;618,7060565
;11-mar;$422,86;$167,03;$25,06;$614,95;589,8952957
;12-mar;$431,73;$161,75;$24,26;$617,75;593,4827435
;13-mar;$354,48;$113,65;$17,05;$485,18;468,1288957
;14-mar;$362,18;$351,05;$52,66;$765,89;713,2333305
;15-mar;$483,59;$171,60;$25,74;$680,93;655,1876305
;16-mar;$318,74;$156,71;$23,51;$498,96;475,4492131
;17-mar;$361,03;$190,64;$28,60;$580,26;551,6677
;18-mar;$430,75;$162,06;$24,31;$617,13;592,8181
;19-mar;$199,72;$71,73;$10,76;$282,21;271,4498826
;20-mar;$350,50;$182,67;$27,40;$560,56;533,1640174
;21-mar;$250,27;$177,29;$26,59;$454,16;427,5657174
;22-mar;$395,48;$160,57;$24,08;$580,13;556,0445435
;23-mar;$212,61;$66,49;$9,97;$289,07;279,0966696
;24-mar;$229,80;$183,93;$27,59;$441,32;413,7267957
;25-mar;$332,67;$193,58;$29,04;$555,28;526,2474826
;26-mar;$300,95;$168,55;$25,28;$494,78;469,4970696
;27-mar;$295,09;$139,05;$20,86;$455,00;434,1381
;28-mar;$525,55;$189,92;$28,49;$743,95;715,465687
;29-mar;$400,80;$210,80;$31,62;$643,22;611,6040522
;30-mar;$231,10;$131,97;$19,79;$382,86;363,0626478
;31-mar;$416,15;$223,73;$33,56;$673,44;639,8777609
;01-abr;$603,22;$179,41;$26,91;$809,55;782,6390391
;02-abr;$359,20;$239,66;$35,95;$634,81;598,8574739
;03-abr;$452,41;$141,76;$21,26;$615,43;594,1659783
;04-abr;$193,07;$253,47;$38,02;$484,56;446,5406131
;05-abr;$464,27;$176,60;$26,49;$667,36;640,8673392
;06-abr;$322,70;$96,89;$14,53;$434,12;419,5848
;07-abr;$560,04;$239,16;$35,87;$835,08;799,2018391
;08-abr;$452,04;$165,81;$24,87;$642,72;617,8442783
;09-abr;$306,16;$151,81;$22,77;$480,74;457,9654565
;10-abr;$282,66;$191,17;$28,68;$502,50;473,8258261
;11-abr;$279,02;$84,49;$12,67;$376,18;363,5091913
;12-abr;$459,64;$238,53;$35,78;$733,95;698,1669913
;13-abr;$379,82;$196,39;$29,46;$605,67;576,2149391
;14-abr;$482,91;$193,53;$29,03;$705,47;676,4379913
;15-abr;$346,20;$187,43;$28,11;$561,74;533,6291392
;16-abr;$561,22;$224,45;$33,67;$819,34;785,6718913
;17-abr;$497,86;$103,03;$15,46;$616,35;600,8914783
;18-abr;$391,25;$163,49;$24,52;$579,26;554,7331218
;19-abr;$326,84;$168,07;$25,21;$520,11;494,9027044
;20-abr;$267,31;$145,58;$21,84;$434,73;412,8915957
;21-abr;$468,05;$186,92;$28,04;$683,01;654,9716826
;22-abr;$527,75;$212,53;$31,88;$772,16;740,2806
;23-abr;$422,47;$153,53;$23,03;$599,03;576,0015
;24-abr;$362,57;$173,02;$25,95;$561,55;535,5923609
;25-abr;$277,09;$69,30;$10,39;$356,78;346,3892131
;26-abr;$470,60;$159,51;$23,93;$654,04;630,1128218
;27-abr;$189,26;$92,59;$13,89;$295,75;281,8569391
;28-abr;$493,63;$143,55;$21,53;$658,72;637,1860566
;29-abr;$277,95;$156,46;$23,47;$457,89;434,4169957
;30-abr;$390,91;$179,59;$26,94;$597,43;570,491
;01-may;$380,50;$147,09;$22,06;$549,65;527,5859783
;02-may;$333,48;$104,69;$15,70;$453,87;438,1684957
;03-may;$281,57;$122,95;$18,44;$422,96;404,5158522
;04-may;$277,31;$195,55;$29,33;$502,19;472,8573435
;05-may;$460,28;$183,41;$27,51;$671,20;643,6873696
;06-may;$487,46;$168,27;$25,24;$680,96;655,7242522
;07-may;$358,11;$292,35;$43,85;$694,30;650,4512957
;08-may;$366,57;$153,59;$23,04;$543,20;520,1596261
;09-may;$293,62;$173,46;$26,02;$493,09;467,0755218
Total 086-GUARANDA 2;;$27.320,56;$12.518,48;$1.877,77;$41.716,81;39839,03936
087-VENTANAS-D;01-mar;$2.037,56;$636,89;$95,53;$2.769,98;2674,442552
;02-mar;$1.653,70;$522,82;$78,42;$2.254,94;2176,517226
;03-mar;$910,78;$298,60;$44,79;$1.254,17;1209,381052
;04-mar;$483,20;$175,99;$26,40;$685,59;659,1876565
;05-mar;$1.888,76;$629,73;$94,46;$2.612,96;2518,497826
;06-mar;$1.854,14;$590,04;$88,51;$2.532,69;2444,181443
;07-mar;$1.518,45;$572,26;$85,84;$2.176,55;2090,709904
;08-mar;$1.680,08;$648,32;$97,25;$2.425,65;2328,405704
;09-mar;$1.640,96;$519,42;$77,91;$2.238,29;2160,379074
;10-mar;$1.641,84;$632,88;$94,93;$2.369,65;2274,716244
;11-mar;$1.844,05;$680,13;$102,02;$2.626,21;2524,185357
;12-mar;$1.542,70;$476,99;$71,55;$2.091,24;2019,6906
;13-mar;$1.762,38;$387,42;$58,11;$2.207,91;2149,797043
;14-mar;$1.249,14;$481,88;$72,28;$1.803,30;1731,016539
;15-mar;$1.598,44;$781,99;$117,30;$2.497,73;2380,430196
;16-mar;$1.816,52;$678,91;$101,84;$2.597,26;2495,425083
;17-mar;$2.163,92;$649,50;$97,42;$2.910,84;2813,419826
;18-mar;$1.412,97;$540,43;$81,06;$2.034,47;1953,403048
;19-mar;$1.228,39;$548,98;$82,35;$1.859,72;1777,376726
;20-mar;$1.536,09;$323,04;$48,46;$1.907,59;1859,131087
;21-mar;$1.437,49;$721,66;$108,25;$2.267,40;2159,150995
;22-mar;$1.593,88;$452,57;$67,89;$2.114,34;2046,450357
;23-mar;$1.561,73;$708,33;$106,25;$2.376,31;2270,06263
;24-mar;$1.471,12;$546,11;$81,92;$2.099,15;2017,236348
;25-mar;$1.492,30;$497,02;$74,55;$2.063,88;1989,327717
;26-mar;$1.369,90;$360,04;$54,01;$1.783,95;1729,945104
;27-mar;$1.370,29;$340,89;$51,13;$1.762,31;1711,179257
;28-mar;$1.477,21;$435,17;$65,27;$1.977,65;1912,376048
;29-mar;$1.732,14;$548,61;$82,29;$2.363,04;2280,747526
;30-mar;$1.416,44;$595,70;$89,35;$2.101,49;2012,140144
;31-mar;$1.813,61;$537,39;$80,61;$2.431,61;2351,001743
;01-abr;$1.724,59;$412,08;$61,81;$2.198,48;2136,670587
;02-abr;$1.716,06;$451,73;$67,76;$2.235,55;2167,790183
;03-abr;$1.703,99;$505,50;$75,82;$2.285,31;2209,485217
;04-abr;$1.662,37;$616,66;$92,50;$2.371,53;2279,030083
;05-abr;$1.560,63;$804,00;$120,60;$2.485,23;2364,62717
;06-abr;$1.721,70;$437,84;$65,68;$2.225,21;2159,533535
;07-abr;$1.754,27;$603,65;$90,55;$2.448,47;2357,922222
;08-abr;$1.685,56;$640,57;$96,09;$2.422,22;2326,132096
;09-abr;$1.515,35;$433,74;$65,06;$2.014,15;1949,085774
;10-abr;$1.350,68;$430,34;$64,55;$1.845,57;1781,017387
;11-abr;$1.878,49;$585,42;$87,81;$2.551,73;2463,916361
;12-abr;$1.994,55;$673,67;$101,05;$2.769,27;2668,224
;13-abr;$2.157,82;$551,11;$82,67;$2.791,60;2708,934548
;14-abr;$1.853,43;$671,47;$100,72;$2.625,63;2524,904844
;15-abr;$1.580,31;$502,23;$75,33;$2.157,87;2082,537639
;16-abr;$1.350,07;$503,81;$75,57;$1.929,45;1853,876287
;17-abr;$1.959,46;$728,66;$109,30;$2.797,42;2688,1199
;18-abr;$970,41;$360,77;$54,12;$1.385,29;1331,176678
;19-abr;$1.701,51;$512,05;$76,81;$2.290,37;2213,56427
;20-abr;$1.777,41;$575,16;$86,27;$2.438,84;2352,56193
;21-abr;$1.805,35;$548,57;$82,29;$2.436,20;2353,917017
;22-abr;$1.435,89;$418,49;$62,77;$1.917,15;1854,379317
;23-abr;$1.406,10;$328,01;$49,20;$1.783,31;1734,108387
;24-abr;$1.688,95;$424,49;$63,67;$2.177,12;2113,442965
;25-abr;$1.316,14;$520,63;$78,09;$1.914,86;1836,762457
;26-abr;$1.681,00;$593,86;$89,08;$2.363,93;2274,855735
;27-abr;$2.110,79;$587,29;$88,09;$2.786,18;2698,081887
;28-abr;$1.426,28;$542,82;$81,42;$2.050,52;1969,094352
;29-abr;$1.588,44;$585,19;$87,78;$2.261,41;2173,627365
;30-abr;$1.551,72;$478,10;$71,71;$2.101,53;2029,814244
;01-may;$1.624,72;$417,59;$62,64;$2.104,94;2042,304209
;02-may;$1.773,73;$549,03;$82,35;$2.405,12;2322,763965
;03-may;$2.195,35;$732,34;$109,85;$3.037,54;2927,685165
;04-may;$1.868,87;$626,21;$93,93;$2.589,01;2495,082457
;05-may;$1.788,64;$622,17;$93,33;$2.504,13;2410,80767
;06-may;$1.458,25;$542,93;$81,44;$2.082,62;2001,177222
;07-may;$1.387,78;$514,86;$77,23;$1.979,87;1902,639691
;08-may;$1.789,47;$723,98;$108,60;$2.622,04;2513,444661
;09-may;$1.414,82;$550,43;$82,56;$2.047,81;1965,246417
Total 087-VENTANAS-D;;$113.131,10;$37.827,16;$5.674,07;$156.632,33;150958,2579
088-QUINSALOMA;01-mar;$277,95;$143,11;$21,47;$442,53;421,0646131
;02-mar;$187,25;$67,75;$10,16;$265,16;255,0018696
;03-mar;$375,01;$144,14;$21,62;$540,77;519,1525217
;04-mar;$212,00;$51,19;$7,68;$270,87;263,1879913
;05-mar;$346,43;$146,13;$21,92;$514,49;492,5666131
;06-mar;$311,31;$110,65;$16,60;$438,56;421,9614174
;07-mar;$319,64;$130,85;$19,63;$470,12;450,4884696
;08-mar;$143,80;$117,43;$17,61;$278,84;261,2277652
;09-mar;$323,35;$104,93;$15,74;$444,01;428,2745478
;10-mar;$214,00;$55,45;$8,32;$277,76;269,4412913
;11-mar;$372,77;$225,71;$33,86;$632,34;598,485087
;12-mar;$348,04;$92,80;$13,92;$454,76;440,8399304
;13-mar;$201,08;$100,52;$15,08;$316,68;301,6006609
;14-mar;$366,46;$122,74;$18,41;$507,61;489,2021044
;15-mar;$309,38;$156,97;$23,55;$489,89;466,3482565
;16-mar;$298,77;$114,59;$17,19;$430,54;413,3561478
;17-mar;$239,53;$83,27;$12,49;$335,29;322,7996739
;18-mar;$216,99;$67,25;$10,09;$294,33;284,2427435
;19-mar;$321,23;$124,56;$18,68;$464,47;445,7908348
;20-mar;$332,10;$90,91;$13,64;$436,65;423,0120218
;21-mar;$267,56;$63,18;$9,48;$340,22;330,7396044
;22-mar;$495,18;$129,12;$19,37;$643,66;624,2940696
;23-mar;$249,61;$117,32;$17,60;$384,53;366,9286217
;24-mar;$324,88;$61,66;$9,25;$395,80;386,5474826
;25-mar;$293,62;$96,32;$14,45;$404,40;389,9476609
;26-mar;$290,60;$121,95;$18,29;$430,84;412,5505044
;27-mar;$194,61;$65,68;$9,85;$270,14;260,2892522
;28-mar;$183,54;$123,14;$18,47;$325,15;306,6783696
;29-mar;$202,68;$101,34;$15,20;$319,22;304,0159522
;30-mar;$292,08;$89,75;$13,46;$395,29;381,8279826
;31-mar;$190,19;$88,01;$13,20;$291,41;278,2045565
;01-abr;$160,70;$126,69;$19,00;$306,40;287,3943478
;02-abr;$346,51;$29,62;$4,44;$380,58;376,132787
;03-abr;$202,89;$136,04;$20,41;$359,33;338,9239217
;04-abr;$130,61;$123,25;$18,49;$272,35;253,8601696
;05-abr;$259,74;$126,10;$18,92;$404,76;385,8424435
;06-abr;$232,51;$128,63;$19,29;$380,44;361,1438522
;07-abr;$328,61;$120,98;$18,15;$467,74;449,5929435
;08-abr;$300,45;$107,91;$16,19;$424,55;408,3646652
;09-abr;$363,12;$128,51;$19,28;$510,91;491,6364652
;10-abr;$137,66;$63,02;$9,45;$210,14;200,6823391
;11-abr;$311,49;$95,09;$14,26;$420,84;406,5724522
;12-abr;$320,71;$111,67;$16,75;$449,14;432,3854087
;13-abr;$266,35;$123,57;$18,54;$408,46;389,9211783
;14-abr;$292,93;$69,94;$10,49;$373,36;362,867813
;15-abr;$282,69;$56,37;$8,46;$347,52;339,064
;16-abr;$485,40;$74,64;$11,20;$571,24;560,043987
;17-abr;$227,79;$134,55;$20,18;$382,52;362,3368435
;18-abr;$206,16;$94,70;$14,21;$315,06;300,8578174
;19-abr;$154,93;$102,53;$15,38;$272,84;257,4584478
;20-abr;$274,67;$119,90;$17,99;$412,56;394,576387
;21-abr;$191,80;$109,00;$16,35;$317,15;300,7965261
;22-abr;$349,56;$84,03;$12,60;$446,19;433,590013
;23-abr;$258,95;$111,50;$16,72;$387,17;370,4433478
;24-abr;$142,84;$84,90;$12,74;$240,48;227,7421783
;25-abr;$298,01;$126,17;$18,93;$443,11;424,1876739
;26-abr;$216,12;$150,52;$22,58;$389,22;366,6399261
;27-abr;$348,27;$133,64;$20,05;$501,96;481,9126087
;28-abr;$378,65;$97,39;$14,61;$490,66;476,0471174
;29-abr;$242,02;$53,89;$8,08;$304,00;295,916787
;30-abr;$265,97;$121,24;$18,19;$405,39;387,2058348
;01-may;$177,85;$41,45;$6,22;$225,52;219,3015957
;02-may;$344,40;$71,88;$10,78;$427,06;416,2756044
;03-may;$277,92;$83,12;$12,47;$373,50;361,0351
;04-may;$429,52;$101,15;$15,17;$545,84;530,6714391
;05-may;$187,86;$61,01;$9,15;$258,02;248,872487
;06-may;$242,24;$82,72;$12,41;$337,37;324,960387
;07-may;$489,59;$122,14;$18,32;$630,05;611,7269522
;08-may;$281,69;$78,41;$11,76;$371,87;360,1042217
;09-may;$242,23;$55,23;$8,28;$305,74;297,4605957
Total 088-QUINSALOMA;;$19.353,10;$7.151,52;$1.072,73;$27.577,35;26504,61728
089-QUEVEDO-D;01-mar;$1.443,74;$432,09;$64,81;$1.940,65;1875,836717
;02-mar;$1.484,17;$510,86;$76,63;$2.071,66;1995,033191
;03-mar;$1.123,21;$340,14;$51,02;$1.514,37;1463,347678
;04-mar;$1.492,23;$322,18;$48,33;$1.862,74;1814,411696
;05-mar;$1.473,75;$375,46;$56,32;$1.905,53;1849,210152
;06-mar;$1.596,38;$459,64;$68,95;$2.124,96;2056,017117
;07-mar;$1.288,38;$372,92;$55,94;$1.717,23;1661,295696
;08-mar;$1.401,11;$251,80;$37,77;$1.690,68;1652,911639
;09-mar;$1.458,09;$409,84;$61,48;$1.929,41;1867,930061
;10-mar;$1.354,63;$289,18;$43,38;$1.687,18;1643,803422
;11-mar;$1.514,48;$414,29;$62,14;$1.990,92;1928,771448
;12-mar;$1.554,14;$391,74;$58,76;$2.004,63;1945,870574
;13-mar;$1.298,37;$272,17;$40,83;$1.611,37;1570,540135
;14-mar;$1.143,29;$384,31;$57,65;$1.585,25;1527,605178
;15-mar;$1.574,26;$498,87;$74,83;$2.147,96;2073,129113
;16-mar;$1.437,75;$298,12;$44,72;$1.780,58;1735,86217
;17-mar;$1.519,54;$466,66;$70,00;$2.056,20;1986,2035
;18-mar;$1.612,72;$400,33;$60,05;$2.073,11;2013,056604
;19-mar;$1.628,26;$379,24;$56,89;$2.064,38;2007,493561
;20-mar;$1.472,04;$337,18;$50,58;$1.859,80;1809,225774
;21-mar;$1.403,56;$375,42;$56,31;$1.835,29;1778,974178
;22-mar;$1.399,40;$434,57;$65,18;$1.899,15;1833,964552
;23-mar;$1.645,63;$424,68;$63,70;$2.134,01;2070,30773
;24-mar;$1.973,90;$409,95;$61,49;$2.445,35;2383,855757
;25-mar;$1.174,39;$333,43;$50,02;$1.557,84;1507,827096
;26-mar;$1.233,78;$383,32;$57,50;$1.674,60;1617,1035
;27-mar;$832,50;$174,77;$26,22;$1.033,49;1007,27327
;28-mar;$1.392,19;$552,22;$82,83;$2.027,24;1944,411344
;29-mar;$1.160,30;$331,38;$49,71;$1.541,39;1491,685891
;30-mar;$1.653,16;$435,86;$65,38;$2.154,40;2089,016709
;31-mar;$1.400,84;$319,18;$47,88;$1.767,89;1720,017004
;01-abr;$1.313,41;$352,02;$52,80;$1.718,23;1665,430396
;02-abr;$1.513,68;$332,84;$49,93;$1.896,45;1846,526217
;03-abr;$1.404,81;$347,86;$52,18;$1.804,85;1752,672687
;04-abr;$1.383,68;$335,72;$50,36;$1.769,76;1719,398052
;05-abr;$1.189,07;$417,31;$62,60;$1.668,97;1606,374004
;06-abr;$1.632,07;$367,56;$55,13;$2.054,77;1999,630683
;07-abr;$1.344,55;$385,79;$57,87;$1.788,21;1730,339691
;08-abr;$1.328,53;$671,20;$100,68;$2.100,41;1999,731165
;09-abr;$1.148,95;$306,24;$45,94;$1.501,13;1455,19053
;10-abr;$1.088,37;$328,58;$49,29;$1.466,24;1416,950487
;11-abr;$1.272,33;$353,44;$53,02;$1.678,78;1625,767722
;12-abr;$1.182,28;$341,25;$51,19;$1.574,72;1523,533783
;13-abr;$1.566,32;$422,84;$63,43;$2.052,59;1989,163904
;14-abr;$1.220,39;$390,67;$58,60;$1.669,66;1611,057804
;15-abr;$1.186,18;$397,43;$59,61;$1.643,23;1583,610639
;16-abr;$1.648,76;$263,35;$39,50;$1.951,61;1912,106239
;17-abr;$1.359,92;$419,89;$62,98;$1.842,80;1779,815478
;18-abr;$1.319,63;$448,68;$67,30;$1.835,60;1768,30273
;19-abr;$1.356,92;$460,40;$69,06;$1.886,38;1817,323826
;20-abr;$1.320,28;$390,27;$58,54;$1.769,09;1710,546852
;21-abr;$1.575,98;$414,35;$62,15;$2.052,49;1990,33543
;22-abr;$1.253,29;$652,43;$97,86;$2.003,58;1905,718013
;23-abr;$1.611,82;$372,43;$55,86;$2.040,11;1984,246791
;24-abr;$1.108,54;$370,75;$55,61;$1.534,91;1479,295474
;25-abr;$1.138,78;$239,36;$35,90;$1.414,04;1378,140348
;26-abr;$950,83;$421,25;$63,19;$1.435,27;1372,07853
;27-abr;$1.314,40;$450,69;$67,60;$1.832,69;1765,090391
;28-abr;$1.933,11;$522,74;$78,41;$2.534,27;2455,85393
;29-abr;$1.437,41;$368,12;$55,22;$1.860,75;1805,534109
;30-abr;$1.171,67;$289,50;$43,43;$1.504,60;1461,174352
;01-may;$1.568,89;$379,99;$57,00;$2.005,87;1948,875313
;02-may;$1.365,04;$409,27;$61,39;$1.835,70;1774,312548
;03-may;$1.295,01;$444,25;$66,64;$1.805,89;1739,256004
;04-may;$1.617,53;$540,82;$81,12;$2.239,47;2158,345409
;05-may;$1.467,77;$432,44;$64,87;$1.965,07;1900,207957
;06-may;$1.617,09;$392,81;$58,92;$2.068,82;2009,895078
;07-may;$1.600,50;$347,21;$52,08;$1.999,79;1947,710152
;08-may;$1.573,65;$451,79;$67,77;$2.093,21;2025,439639
;09-may;$1.411,53;$361,41;$54,21;$1.827,15;1772,936713
Total 089-QUEVEDO-D;;$97.933,15;$27.376,77;$4.106,51;$129.416,43;125309,9115
090-VERGELES;01-mar;$345,01;$202,32;$30,35;$577,67;547,3255696
;02-mar;$193,72;$144,23;$21,64;$359,59;337,9539218
;03-mar;$206,41;$183,05;$27,46;$416,92;389,4655
;04-mar;$286,18;$76,07;$11,41;$373,66;362,2502174
;05-mar;$346,52;$101,79;$15,27;$463,57;448,3037826
;06-mar;$287,92;$125,50;$18,83;$432,25;413,4234044
;07-mar;$468,25;$146,60;$21,99;$636,84;614,8533522
;08-mar;$310,97;$126,90;$19,04;$456,91;437,8731609
;09-mar;$232,72;$101,77;$15,27;$349,76;334,4931305
;10-mar;$400,77;$129,12;$19,37;$549,26;529,8921261
;11-mar;$328,18;$169,04;$25,36;$522,58;497,2227044
;12-mar;$409,18;$134,04;$20,11;$563,32;543,2127261
;13-mar;$459,84;$180,03;$27,00;$666,87;639,8707783
;14-mar;$339,20;$110,01;$16,50;$465,71;449,2092348
;15-mar;$433,61;$180,81;$27,12;$641,54;614,4159174
;16-mar;$434,97;$118,50;$17,77;$571,24;553,4684391
;17-mar;$363,01;$196,16;$29,42;$588,59;559,1677435
;18-mar;$393,97;$122,95;$18,44;$535,36;516,9194478
;19-mar;$593,12;$105,12;$15,77;$714,00;698,2333348
;20-mar;$348,95;$143,36;$21,50;$513,81;492,3096696
;21-mar;$304,45;$132,22;$19,83;$456,50;436,6700218
;22-mar;$391,94;$201,71;$30,26;$623,90;593,6459087
;23-mar;$375,41;$108,74;$16,31;$500,47;484,1556783
;24-mar;$284,48;$109,07;$16,36;$409,90;393,5436957
;25-mar;$401,71;$140,92;$21,14;$563,76;542,6249
;26-mar;$313,26;$115,48;$17,32;$446,06;428,7378261
;27-mar;$345,56;$130,31;$19,55;$495,42;475,8706435
;28-mar;$366,56;$100,71;$15,11;$482,37;467,2656652
;29-mar;$407,99;$265,71;$39,86;$713,56;673,706
;30-mar;$345,68;$102,28;$15,34;$463,31;447,9630348
;31-mar;$321,84;$126,00;$18,90;$466,74;447,8422609
;01-abr;$311,73;$135,28;$20,29;$467,31;447,0132
;02-abr;$406,90;$146,22;$21,93;$575,05;553,1174087
;03-abr;$402,71;$182,39;$27,36;$612,47;585,1076305
;04-abr;$434,49;$95,43;$14,31;$544,23;529,9156957
;05-abr;$343,35;$184,96;$27,74;$556,05;528,3109
;06-abr;$298,15;$76,54;$11,48;$386,16;374,6840087
;07-abr;$733,23;$261,16;$39,17;$1.033,56;994,3839087
;08-abr;$341,47;$165,13;$24,77;$531,37;506,6027435
;09-abr;$297,18;$128,09;$19,21;$444,49;425,274587
;10-abr;$245,49;$128,04;$19,21;$392,73;373,5276913
;11-abr;$258,75;$87,46;$13,12;$359,33;346,2143218
;12-abr;$383,47;$133,30;$19,99;$536,76;516,7698565
;13-abr;$146,10;$109,51;$16,43;$272,04;255,6131826
;14-abr;$233,58;$110,35;$16,55;$360,49;343,9341131
;15-abr;$305,49;$107,43;$16,12;$429,04;412,9256522
;16-abr;$412,18;$169,75;$25,46;$607,39;581,9306
;17-abr;$413,81;$133,64;$20,05;$567,49;547,4445304
;18-abr;$363,08;$88,61;$13,29;$464,98;451,6923826
;19-abr;$233,99;$161,34;$24,20;$419,53;395,3302609
;20-abr;$230,69;$46,69;$7,00;$284,39;277,3823565
;21-abr;$440,75;$138,52;$20,78;$600,05;579,2722696
;22-abr;$338,36;$99,15;$14,87;$452,39;437,5155739
;23-abr;$409,54;$138,86;$20,83;$569,23;548,4052522
;24-abr;$287,46;$112,31;$16,85;$416,61;399,7688218
;25-abr;$289,20;$164,66;$24,70;$478,56;453,8625435
;26-abr;$261,25;$156,77;$23,52;$441,54;418,0223653
;27-abr;$223,13;$73,78;$11,07;$307,97;296,9043044
;28-abr;$339,57;$144,69;$21,70;$505,96;484,2566913
;29-abr;$537,78;$172,44;$25,87;$736,08;710,2172522
;30-abr;$378,27;$111,73;$16,76;$506,76;489,9975609
;01-may;$353,04;$138,26;$20,74;$512,03;491,2916566
;02-may;$244,77;$201,25;$30,19;$476,21;446,0230087
;03-may;$445,82;$157,26;$23,59;$626,67;603,0831
;04-may;$447,21;$88,80;$13,32;$549,33;536,0080739
;05-may;$266,18;$115,08;$17,26;$398,52;381,2620044
;06-may;$348,47;$127,63;$19,14;$495,25;476,1037652
;07-may;$431,70;$125,17;$18,78;$575,65;556,873987
;08-may;$415,69;$101,45;$15,22;$532,35;517,1342
;09-may;$301,91;$167,01;$25,05;$493,97;468,9169392
Total 090-VERGELES;;$24.597,32;$9.516,66;$1.427,50;$35.541,48;34113,9842
091-BABAHOYO-D;01-mar;$734,12;$294,61;$44,19;$1.072,92;1028,727309
;02-mar;$506,62;$186,05;$27,91;$720,57;692,6647
;03-mar;$750,92;$176,89;$26,53;$954,34;927,8109044
;04-mar;$664,93;$302,41;$45,36;$1.012,70;967,336
;05-mar;$1.021,74;$264,79;$39,72;$1.326,25;1286,526961
;06-mar;$811,86;$342,74;$51,41;$1.206,02;1154,605948
;07-mar;$792,03;$401,89;$60,28;$1.254,21;1193,922165
;08-mar;$769,92;$380,42;$57,06;$1.207,40;1150,3356
;09-mar;$863,78;$335,36;$50,30;$1.249,44;1199,137948
;10-mar;$816,81;$218,16;$32,72;$1.067,70;1034,974404
;11-mar;$777,53;$253,13;$37,97;$1.068,63;1030,660304
;12-mar;$1.039,07;$319,21;$47,88;$1.406,16;1358,274943
